,tweet_id,text,task1,task2,ID
3328,1.1237106185765929e+18,"RT @shannonrwatts: Them: America isn’t ready to elect a woman to be President. 

Sen. Kamala Harris: 

https://t.co/d0Oke2UVWj",NOT,NONE,hasoc_2020_en_3759
3330,1.127031857239949e+18,"Get Along punkie!
translate then exceptively
peculiar people.
#penlight ✾ https://t.co/HvqIadlouU",NOT,NONE,hasoc_2020_en_801
3332,1.1237149555079168e+18,"RT @BaniMonica: Sylvester is unique! He puts his head and heart into everything he does. Then, wear his costume and he gets in line, to hav…",NOT,NONE,hasoc_2020_en_4379
3335,1.130228961282265e+18,"just when i thought things would change, they dont!!!! i’m so tired!!!!!!",NOT,NONE,hasoc_2020_en_5287
3339,1.1269942846774108e+18,"RT @bushcamp2: If you’re drowning &amp; a millennial sees this, you’re in BIG trouble. https://t.co/NzsvTQT1q2",NOT,NONE,hasoc_2020_en_2016
3342,1.1269232918753155e+18,"RT @CREWcrew: There is no wiggle room in this, it is the law. Secretary Mnuchin says he has decided not to turn President Trump's taxes ove…",NOT,NONE,hasoc_2020_en_4142
3346,1.1269872256301711e+18,"RT @LathellG: Going #live with my #PS4 favorite: #bloodborne it would be #super #awesome if you made it!

🔥 https://t.co/I5Q3zZXXHl 🔥

Tell…",NOT,NONE,hasoc_2020_en_615
3349,1.1302182699888515e+18,"RT @90scaroIdanvers: DEAR THANOS
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-…",NOT,NONE,hasoc_2020_en_2216
3350,1.1302899799958936e+18,"RT @cdopeland: I’m 2 min into this jake paul Cody Ko video, fav part def has to be when Jake tries to embarrass Cody for his old “little ba…",NOT,NONE,hasoc_2020_en_4139
3353,1.1303043286971228e+18,@BTS_twt You two are cute. You must have been overwhelmed with happiness. Glad you're okay. You have done extremely… https://t.co/yovtM8jIow,NOT,NONE,hasoc_2020_en_4505
3354,1.123495798937985e+18,RT @SusanRi38784627: @BILDERBERG_GP @BarrattPeter @hilarybennmp Yes a bit of honesty from the likes of Benn would not go amiss. We all know…,NOT,NONE,hasoc_2020_en_2565
3356,1.130327426733527e+18,@BTS_twt get rest please ❤️,NOT,NONE,hasoc_2020_en_5181
3357,1.1236169387923416e+18,"RT @shfi__1: Whoever is going to billboards I NEED TO HEAR HOPE WORLD BEING SHOUT OUT LOUD AND CLEAR 🥺
{ #BBMAsTopSocial + BTS (@BTS_twt) }",NOT,NONE,hasoc_2020_en_3946
3360,1.1236912408879226e+18,"@lotufodunrin You’re welcome, sir.",NOT,NONE,hasoc_2020_en_3864
3361,1.1237230882507201e+18,RT @SPOTLIGHTBTS: OMGGG TAE U GO!! Did u hear that english🙌🏼he said we’re all a precious memory AWWWWW😭😭😭 @BTS_twt #BBMAs https://t.co/pHNg…,NOT,NONE,hasoc_2020_en_4864
3366,1.1268572987127315e+18,@iHave3Testiclez @SkrtOnTia @NICKIMINAJ @TRINArockstarr 😭😭😭 get out my face,NOT,NONE,hasoc_2020_en_4986
3367,1.123554477221589e+18,"RT @AndyPratt81: It is actually really remarkable that we've been able to catch up toake the gap almost only 10%, I think they had a big he…",NOT,NONE,hasoc_2020_en_2746
3370,1.1268812607465636e+18,"RT @WhistleIRL: 1,700 people in #Gaza could face amputations due to the lack in health funding, @UN warns

Will you mention this in your #E…",NOT,NONE,hasoc_2020_en_1646
3375,1.1235090403220973e+18,"RT @GrandFeddy: Dead that Blind agenda abeg, he was never suited to the PL, brains but too damn slow. Good player but won't cut it at PL.",NOT,NONE,hasoc_2020_en_3382
3378,1.123770324494037e+18,"Getting in 
from work https://t.co/npcpQROJhd",NOT,NONE,hasoc_2020_en_5350
3381,1.1270088850452521e+18,"Atta boy, Manny, get Swarzak in when the game isn't on the line for awhile. Get him right.",NOT,NONE,hasoc_2020_en_790
3382,1.1268704772033577e+18,"Everyone, keep in mind na I’m less than 180 followers away from my goal tapos ipapadraw ko na yung TXT Album ko. Please anticipate! 💙",NOT,NONE,hasoc_2020_en_4040
3383,1.123565940283568e+18,@astridologia It suits you and you're so pretty 💖 https://t.co/33iCcvWftw,NOT,NONE,hasoc_2020_en_1911
3386,1.123550941414871e+18,"RT @Katja_Thieme: After all, they signed with their names and university affiliations. These signatories have their reputations on the line…",NOT,NONE,hasoc_2020_en_1948
3392,1.1236546246180045e+18,"RT @zerohedge: Watch Live: Fed Chair Powell Defend Dovish Bias As Stocks, Jobs, Economy Soar https://t.co/JDuBeLCU8u",NOT,NONE,hasoc_2020_en_382
3394,1.12363059125606e+18,Lock him up. Lock him up.,NOT,NONE,hasoc_2020_en_2824
3395,1.1235727685769052e+18,"RT @BBMA_BTS_VOTE: We're hoping that you vote on website too! We goin full force 👊

#BBMAsTopSocial + BTS (@BTS_twt)
https://t.co/S0BUXGS4pc",NOT,NONE,hasoc_2020_en_613
3396,1.1301404069166323e+18,RT @_lesleyallan: do you ever catch yourself being mean for no reason and youre just like???? go take a nap????,NOT,NONE,hasoc_2020_en_3675
3397,1.130250448668115e+18,RT @karl_crilly: And she's a little BEAUTYYYYYYYYYYYYYYY,NOT,NONE,hasoc_2020_en_2426
3402,1.1268930215959512e+18,"RT @Markgatiss: ""Fascism is coming; probably a slimy Anglicised form of Fascism, with cultured policemen instead of Nazi gorillas and the l…",NOT,NONE,hasoc_2020_en_455
3403,1.1234915165494067e+18,"RT @JuniorEbong: My name is Ini Obong which simply means ""God's Time"" 

God is never too late. No matter the situation you're going through…",NOT,NONE,hasoc_2020_en_3902
3404,1.1270303347159859e+18,@WhitedsWife you’re so pretty!! ♡,NOT,NONE,hasoc_2020_en_3959
3409,1.1238172209985985e+18,Here we go! @fepeOOH https://t.co/OeshrnhTpX,NOT,NONE,hasoc_2020_en_5273
3411,1.126902219696214e+18,i hope the UNI update isn't full priced again-,NOT,NONE,hasoc_2020_en_4329
3415,1.1236544190931187e+18,RT @BirdsForU: In honor of Bambam’s birthday we donated 90Kg of cat food to the cat shelter SOS Gatinhos under his name with the help of br…,NOT,NONE,hasoc_2020_en_3826
3416,1.1303080700332851e+18,"RT @asianwolfhound: Lol at calling your king the Broken

Lol at calling him that while he's still alive

Lol at calling him that to his face",NOT,NONE,hasoc_2020_en_338
3419,1.1236533118262108e+18,"RT @PSPC_SPAC: Attention advertising agencies! We’re looking for the next Government of Canada Agency of Record for media planning, buying…",NOT,NONE,hasoc_2020_en_4833
3420,1.1236124592759027e+18,-Oan don’t even speak to me about a Father’s Day; my dad is DEAD; &amp; my mother is my sons father 🤷🏽‍♀️,NOT,NONE,hasoc_2020_en_4028
3423,1.1267982093246707e+18,"RT @gaIgadsot: yousef to noora: please don’t tell anybody we kissed I don’t want sana to think we’re together

sofiane: https://t.co/WxxN3R…",NOT,NONE,hasoc_2020_en_3615
3424,1.1269924936801853e+18,"RT @carlasbarlow: “don’t worry, carla, you’re gonna be okay” https://t.co/e4x1kKzvOb",NOT,NONE,hasoc_2020_en_5331
3425,1.1237757225758104e+18,@MizFlagPin @SnapBoogieLady Lol who r u talking about? Lock him up,NOT,NONE,hasoc_2020_en_1119
3427,1.1235900281715794e+18,Morning world 🌎,NOT,NONE,hasoc_2020_en_448
3429,1.1269933325493123e+18,I can’t go to the lacrosse playoffs tonight so I’m probably gonna end up getting pink eye @oflpaa 😪,NOT,NONE,hasoc_2020_en_3831
3430,1.1301013244214477e+18,"RT @OrdunLee: Are these supposed to be taken as insults?

“Don’t be silly, Don’t be stupid”.",NOT,NONE,hasoc_2020_en_2069
3433,1.1236769047609917e+18,"RT @ABlannar: why do airplane tickets have to be so expensive! having separate continents is so stupid, I miss Pangea",NOT,NONE,hasoc_2020_en_3176
3435,1.1269279223868824e+18,Trying to get energy and stop smoking before work but also need to be relaxed enough not to go off on these bums,NOT,NONE,hasoc_2020_en_789
3436,1.1302046259221422e+18,RT @247jimin: if you think i’m gonna yell my lungs out by stuttering the lyrics poorly just so it won’t be silent like THIS during seesaw t…,NOT,NONE,hasoc_2020_en_798
3438,1.1235572999881277e+18,"RT @patnspankme: Looking to drop a few more pounds. What exercises are good for when you don’t really want to move, but still want to knock…",NOT,NONE,hasoc_2020_en_3993
3440,1.1268380468281917e+18,@ZaneRasp Stop you’re making me attracted to you,NOT,NONE,hasoc_2020_en_3572
3443,1.1235707385674834e+18,@BIGGeorgeAZ @dbongino @realDonaldTrump you back a president who told 1000 lies in just 2 years in office? Who will… https://t.co/4VV9tEw2zN,NOT,NONE,hasoc_2020_en_5406
3444,1.1235942560300319e+18,RT @PigsAndPlans: when “close to you” becomes “white ferrari” https://t.co/RZSvpIUGW4,NOT,NONE,hasoc_2020_en_2457
3452,1.1237849122874817e+18,RT @gIossyerim: NOT MARIAH WIPING HER TEAR THEN THROWING AWAY THE TISSUE LIKEEJDJSJZJJSS https://t.co/TJBnt5Oa6J,NOT,NONE,hasoc_2020_en_2804
3455,1.1268671553231667e+18,"Already going to Putin, trying to get the illegal activities started. Trump can't win on his strengths or personali… https://t.co/eoR88oRbvl",NOT,NONE,hasoc_2020_en_1862
3456,1.1237079006676009e+18,RT @HoarseWisperer: Kamala Harris with a full morning of listening to Barr before her opportunity to question him arrives is going to make…,NOT,NONE,hasoc_2020_en_1222
3457,1.1267708373049508e+18,RT @iashutosh23: This guy @GautamGambhir will never do anything which is morally or ethically wrong. @msisodia @AtishiAAP and liar @ArvindK…,NOT,NONE,hasoc_2020_en_350
3458,1.12363736506556e+18,@thehill Bern are trying to keep something from the ppl like you going to jail and want to be able to vote while yo… https://t.co/iQC9kuYGWI,NOT,NONE,hasoc_2020_en_412
3459,1.1237294132821728e+18,RT @Emerah: @justxhenry There’s absolutely no way you’re not getting pregnant by this,NOT,NONE,hasoc_2020_en_3455
3460,1.1300581021144637e+18,"RT @jaeminpic: [INFO]

NCT Dream will perform today at the 2019 KPOP Entertaining Music Festival in Taipei at the Nangang Exhibition Hall a…",NOT,NONE,hasoc_2020_en_2669
3462,1.1238189071382403e+18,BRUH this review of la llorona is hella good and creative as hell I’ve always liked this guy’s content this is fuck… https://t.co/tx1EGO9pN6,NOT,NONE,hasoc_2020_en_2042
3463,1.1237566888284529e+18,RT @otsopeare: WE WON !! TWO AWARDS !! TODAY !! WHAT A !!! MILESTONE !!! https://t.co/kJhEK9SYtY,NOT,NONE,hasoc_2020_en_799
3464,1.1236673417605202e+18,@2019capitalSTB No I’m getting tickets tomorrow morning,NOT,NONE,hasoc_2020_en_484
3467,1.1302080316927345e+18,Get naughty. https://t.co/D3rSau2bj6,NOT,NONE,hasoc_2020_en_1737
3471,1.1302241545805208e+18,"@2ndLightDiv @1UPGAMES Sorry, I am committed to being at @CasualDragonGms that date!",NOT,NONE,hasoc_2020_en_3204
3472,1.1235616117577971e+18,@sapirmizrahi2 I think it's okay as long as no one think they are superior for using a different term than other pe… https://t.co/42g8MUxBWl,NOT,NONE,hasoc_2020_en_606
3476,1.1237334565618113e+18,WE GET IT https://t.co/zrXPMqFLAW,NOT,NONE,hasoc_2020_en_3631
3477,1.1236374825187123e+18,Yup yup keep talkin. What card??,NOT,NONE,hasoc_2020_en_2024
3478,1.1269547994825646e+18,"Don't submit then quit. Apply for jobs like ""Plumbing Pro"" at Lowe's, then look for people you might know at the co… https://t.co/MemxxIZ6VU",NOT,NONE,hasoc_2020_en_1623
3482,1.1270465666597763e+18,So what if people thought I was your boyfriend?,NOT,NONE,hasoc_2020_en_1837
3483,1.1236302808819712e+18,RT @ufcnmir1: Refluxgate - Get the help you need for your LPR (Silent Reflux) https://t.co/PKAzkVc76a,NOT,NONE,hasoc_2020_en_147
3484,1.1302530575545672e+18,"We will never get the truth from this whole James Charles drama it seems, it’s true there’s two sides, but how we k… https://t.co/4AP0nKZKWq",NOT,NONE,hasoc_2020_en_1721
3488,1.1268720374593167e+18,RT @RiaAror09913771: #TrueLifeInitiativeByDSS  @Gurmeetramrahim  @derasachasauda followers help those who are mentally unstable and lost un…,NOT,NONE,hasoc_2020_en_4595
3489,1.1237630431822397e+18,RT @relijoon: i have absolutely no idea what’s going on in this video but it just put the biggest smile on my face they’re all enjoying the…,NOT,NONE,hasoc_2020_en_113
3490,1.1235259559709327e+18,@gentlerubs you’re cute heh,NOT,NONE,hasoc_2020_en_2152
3492,1.1235902378489487e+18,RT @PHP_CEO: LOOK I WROTE CODE FILES FOR A YEAR BEFORE I SWITCHED TO THE MANAGEMENT TRACK SO I AM PERFECTLY CAPABLE OF JUDGING THE TECHNICA…,NOT,NONE,hasoc_2020_en_3136
3493,1.1237881251327304e+18,I want to go!!,NOT,NONE,hasoc_2020_en_3737
3495,1.1237719309165976e+18,"RT @clinthenderson7: Y’all can talk bad about cops all you want, but they’re literally running full speed into a place with an active shoot…",NOT,NONE,hasoc_2020_en_3305
3496,1.127016711604011e+18,"RT @realDonaldTrump: Over the course of the past two days, the United States and China have held candid and constructive conversations on t…",NOT,NONE,hasoc_2020_en_754
3497,1.13016522460518e+18,"@karlbubi True,number 2 cant even afford to rest Lowry and co have to turn up",NOT,NONE,hasoc_2020_en_5214
3499,1.1268859038451999e+18,@JennyLETELLIER I don't know jen jen but it's gross 😂😂😂,NOT,NONE,hasoc_2020_en_3021
3500,1.1301865568604447e+18,RT @canonavengers: how the fuck did the russos direct the most compelling and fully realised mcu film in 2014 &amp; then 5 years later demonstr…,NOT,NONE,hasoc_2020_en_4621
3501,1.1302484647833682e+18,Those crickets are as loud as EVER on full display 💯,NOT,NONE,hasoc_2020_en_4156
3505,1.1301717593643992e+18,@a_whiteley @LFCVine He’s better than Matip!,NOT,NONE,hasoc_2020_en_3547
3507,1.1268942295470367e+18,@thejuicyjolene Stoooooop you're gorgeous! 😍,NOT,NONE,hasoc_2020_en_787
3508,1.1269344571207802e+18,"RT @ShivaniKesarwa2: @CoolpadInd My mother calls me ""betu"" &amp; ""Shivi"" #CoolpadSmartphones #MyCoolMom #MyCoolName #MothersDay
@CoolpadInd
Tag…",NOT,NONE,hasoc_2020_en_3222
3512,1.1302082833383955e+18,RT @realDonaldTrump: I will be interviewed by Steve Hilton tonight at 8:00 P.M. on @FoxNews. Enjoy!,NOT,NONE,hasoc_2020_en_4559
3516,1.1302302153581976e+18,"RT @BTSPublicity: 2019 MTV BRA Metrics 📊 — ""KPOP EXPLOSION"" (Estimated Total Update)

1. @BTS_twt : 4.7M🔥
2. E: 1.5m
3. B: 106k
4. G: 89k…",NOT,NONE,hasoc_2020_en_845
3518,1.1270280487951768e+18,"@GalloVOA He's downplaying this. As the moratorium applies to long-range missiles, he can't exactly make a big deal… https://t.co/9Wcs4TMJ7w",NOT,NONE,hasoc_2020_en_3980
3520,1.1270139769136536e+18,RT @chrislhayes: The President is very obviously laying the groundwork to abuse his office in order to sic the power of the state on his po…,NOT,NONE,hasoc_2020_en_4925
3523,1.1270333420109824e+18,"RT @LiveNationKpop: ❣️Tickets to @JYPETWICE WORLD TOUR 2019 ’TWICELIGHTS’ in the U.S. are on sale NOW❣️⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣
Did you grab yours, “Y…",NOT,NONE,hasoc_2020_en_4428
3527,1.1236554718759854e+18,@Reuters Wow the models are trained so hard to not even look down when a cat is about to trip them. I don't get it,NOT,NONE,hasoc_2020_en_4785
3529,1.1236517096062688e+18,"RT @nobrosmo: Them: “You’re the only one I talk to” 

Me: “You swear?”

Them: “I swear to Go... “

God: https://t.co/A01sjsVXED",NOT,NONE,hasoc_2020_en_441
3533,1.1268620885911224e+18,The the Asian government has no use for these government officials that are affiliated to the hells angels motorcycle club,NOT,NONE,hasoc_2020_en_3659
3535,1.1302254799932416e+18,"Clock May 20, 2019 at 05:32AM https://t.co/pHa03fLbnN",NOT,NONE,hasoc_2020_en_4415
3536,1.1269611748080065e+18,@Beth_J_ Before we got to get to know each other over some jumper cables and propane? Dang. https://t.co/EJk6UCStzC,NOT,NONE,hasoc_2020_en_2137
3540,1.12372602005658e+18,And the cutest ✌🏻EVER !!!,NOT,NONE,hasoc_2020_en_2246
3541,1.1235441969780777e+18,"RT @hyyhgguk: ⚠️IGNORE this and you’ll NEVER be able to attend a bts concert or see any vcrs⚠️

Things to do to make the chance of attendin…",NOT,NONE,hasoc_2020_en_3998
3542,1.1268268816159704e+18,"RT @TheFauxsynder: ""He reached out, but the wall of the pod stopped his hand so that he couldn't touch Sora, either. "" -Riku
.
""I found you…",NOT,NONE,hasoc_2020_en_4103
3543,1.1238042144787456e+18,"RT @laelluke: Hi, Lesley! This picture be a bit misleading. However, as someone who has raises sheep i can clear it up for you. This pictur…",NOT,NONE,hasoc_2020_en_4207
3545,1.1269720632464259e+18,@_Sufy2 Hope you’re not one of them sir? https://t.co/bnIaHuBe1r,NOT,NONE,hasoc_2020_en_1874
3546,1.1270824069918145e+18,"RT @7BTSaf: Jimin: ""hey manager wheres my LV belt""
Jungkook: ""manager I WANT MY BANANA MILK""
Me: ""we have to go- ""
Seokjin: ""ya manager whe…",NOT,NONE,hasoc_2020_en_5194
3548,1.1236760659043777e+18,RT @bandopopp: Blessing just happened ❤️ gone have my own house in less than a hour ... ready to move all this shit in.,NOT,NONE,hasoc_2020_en_402
3549,1.1301930747878931e+18,"RT @GeoffLambert77: Watch on #Periscope: Armchair Fantasy Show: ""The Worst Predictions Ever"" w/ The Jinx https://t.co/hM5l4V0K3j @myfantasy…",NOT,NONE,hasoc_2020_en_5046
3550,1.1300958843796808e+18,"RT @KanaSous: Okay, here u go!! on a complete whim I wrote a very silly, equally fluffy Marine Bio Club OT3 fic! It's 2.5k and it's over he…",NOT,NONE,hasoc_2020_en_3403
